WKT;@id;admin_level;boundary;complete:relation;land_area;name;name:en;name:en1;name:he;name:ru;place;place_name;place_name:en;place_name:he;place_name:ru;type;wikipedia;int_name;name:ar;name:de;note;place_name:ar;population;wikipedia:en;wikipedia:ru;landuse;contact:website;name:et;name:hi;name:lb;place_name:de;place_name:he2;website;area;addr:postcode;date;source;@relations;history;fixme;name:lt
"MULTIPOLYGON (((35.4128466 32.7243988,35.4129667 32.7260632,35.4115376 32.7347889,35.4085894 32.7352329,35.40277 32.735861,35.3993196 32.7393482,35.3964057 32.7399257,35.3970065 32.7428857,35.3944316 32.7440408,35.3918567 32.7424525,35.385591 32.7414418,35.3828444 32.7413696,35.3741755 32.7369657,35.371429 32.7370379,35.369369 32.7375433,35.3655925 32.7399979,35.3600135 32.7407921,35.3558936 32.7405033,35.3524604 32.7383374,35.3514304 32.7345831,35.3469672 32.7365325,35.3439631 32.7343665,35.3407937 32.7301054,35.3340897 32.732778,35.3360767 32.7355,35.3348651 32.7371101,35.3322902 32.7379764,35.3307442 32.7376513,35.3298869 32.7374711,35.3298011 32.7363159,35.3285136 32.7355939,35.3260331 32.7344748,35.3259387 32.7312619,35.3263678 32.7293846,35.3275695 32.7276517,35.3290286 32.7261354,35.3277411 32.7236803,35.3285994 32.7220917,35.3301444 32.7214419,35.3305736 32.7193477,35.3291144 32.7181201,35.3275695 32.7168925,35.3265395 32.7152316,35.3239646 32.7159537,35.3225913 32.7129929,35.3206172 32.7119096,35.3182998 32.7121985,35.316154 32.7129207,35.3144374 32.7130651,35.3130641 32.7125596,35.3122916 32.7140761,35.3100772 32.7132781,35.3074851 32.7128484,35.3070216 32.7115449,35.3062062 32.7102847,35.3064294 32.7095156,35.3075108 32.7086309,35.3088241 32.7082517,35.3100943 32.7079845,35.3130169 32.7080892,35.313137 32.7067351,35.3133216 32.7052653,35.3125749 32.7033622,35.3111586 32.7023547,35.3093176 32.7020333,35.3091803 32.7010149,35.3095922 32.6990503,35.3089485 32.6975227,35.3072448 32.696544,35.3070559 32.6945793,35.3051677 32.6937125,35.3033652 32.6943626,35.3026786 32.6924123,35.303966 32.6891617,35.3064551 32.6859833,35.3059444 32.6835271,35.3130641 32.6834549,35.3146133 32.6828806,35.3153815 32.6815766,35.3164115 32.6838161,35.317184 32.6820823,35.3182139 32.6861277,35.321218 32.6872836,35.3241362 32.6875003,35.3261104 32.6885116,35.3300586 32.6888005,35.3364959 32.6885116,35.3407874 32.6828769,35.3511729 32.6739908,35.3532329 32.6735573,35.3551211 32.6729793,35.3535762 32.6790481,35.3527179 32.6830214,35.3514304 32.6921234,35.3505721 32.6936403,35.3507438 32.6950813,35.3515119 32.6947598,35.352632 32.6937847,35.354692 32.6942903,35.3574386 32.6959481,35.3595843 32.6976093,35.3613868 32.6963092,35.3623309 32.6966704,35.36379 32.696237,35.3647342 32.6972482,35.364305 32.6981149,35.365335 32.6985483,35.3675666 32.6994873,35.3713431 32.6990539,35.3760638 32.6991261,35.380527 32.6995595,35.3831448 32.7014049,35.3830161 32.7034597,35.3812137 32.705482,35.380527 32.7106819,35.3791537 32.7120541,35.377008 32.7145094,35.3765788 32.7185534,35.3819003 32.7229583,35.3831019 32.724258,35.3843894 32.7244024,35.387136 32.7272907,35.403182 32.7258466,35.4061861 32.7254133,35.410821 32.7238248,35.4128466 32.7243988),(35.3436198 32.7219473,35.3465381 32.7226694,35.347053 32.7258466,35.349113 32.7266408,35.3508296 32.7273629,35.3538337 32.7276517,35.3552928 32.7283016,35.3580394 32.728446,35.3605285 32.7308287,35.3625026 32.7309009,35.3642192 32.7316951,35.3673949 32.7306843,35.3685965 32.7293846,35.3705707 32.7285182,35.3743472 32.7275795,35.3758063 32.7254855,35.3763213 32.7239692,35.3728022 32.7232471,35.3700557 32.7241136,35.3679099 32.7231027,35.3677382 32.7203587,35.3677382 32.7192033,35.3646483 32.7189867,35.3599276 32.7146538,35.3598418 32.7119818,35.3593268 32.7096708,35.3601851 32.7065653,35.3583827 32.7043986,35.3576102 32.7058431,35.3540912 32.7077931,35.3486838 32.7071431,35.3457656 32.7047598,35.3448214 32.7043264,35.3382125 32.7077209,35.3397574 32.7085875,35.3420749 32.7091653,35.3413882 32.7117652,35.3417315 32.7139317,35.3407016 32.7149427,35.3422465 32.7177591,35.3436198 32.7219473)),((35.3081688 32.7533529,35.3128037 32.7521258,35.3129753 32.7545801,35.3147477 32.755439,35.3195843 32.7512596,35.3240504 32.7511875,35.3289428 32.7513318,35.3276553 32.7567456,35.3303161 32.7586945,35.3305736 32.7595606,35.331861 32.760932,35.3334918 32.7612929,35.3335776 32.7620147,35.332891 32.7638913,35.3277411 32.7644687,35.329226 32.7707297,35.3238788 32.7702425,35.3219905 32.7709642,35.3228488 32.7731293,35.3236213 32.7748613,35.3248229 32.7761603,35.3225913 32.7762325,35.3216472 32.7778923,35.3184685 32.7755107,35.3193268 32.7737787,35.3180393 32.769232,35.3159794 32.7697372,35.3128893 32.7673578,35.3055079 32.7675022,35.3032763 32.7681517,35.3004439 32.7686569,35.2953799 32.7685126,35.2921183 32.7688734,35.2904017 32.7685126,35.2901442 32.76743,35.2930624 32.7647596,35.3000147 32.7594906,35.302418 32.7581914,35.3055939 32.7574673,35.3081688 32.7533529)))";relation/1383760;8;administrative;;;נצרת עילית;Nazareth Ilit;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.3806128 32.6799872,35.3782096 32.6856221,35.3767505 32.6896674,35.3807845 32.6918344,35.3841785 32.692164,35.3842478 32.6956086,35.3834453 32.6991984,35.3831448 32.7014049,35.380527 32.6995595,35.3760638 32.6991261,35.3713431 32.6990539,35.3675666 32.6994873,35.365335 32.6985483,35.364305 32.6981149,35.3647342 32.6972482,35.36379 32.696237,35.3623309 32.6966704,35.3613868 32.6963092,35.3595843 32.6976093,35.3574386 32.6959481,35.354692 32.6942903,35.352632 32.6937847,35.3515119 32.6947598,35.3507438 32.6950813,35.3505721 32.6936403,35.3514304 32.6921234,35.3527179 32.6830214,35.3571811 32.6830214,35.3651633 32.6827325,35.3679099 32.6816488,35.3672233 32.6798428,35.3721156 32.6792648,35.3764071 32.6776754,35.3777605 32.6774165,35.3801837 32.676953,35.3806987 32.6774587,35.3806128 32.6799872))";relation/1383761;8;administrative;yes;;דבוריה;Daburiya;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.4276438 32.689234,35.4307337 32.6966704,35.4320211 32.701293,35.4327078 32.707432,35.4226656 32.7103208,35.4178591 32.7105375,35.4133959 32.7098875,35.4136534 32.7049042,35.4190607 32.7050487,35.4263563 32.7038209,35.4267855 32.700354,35.4247255 32.6991984,35.4235239 32.700354,35.4185457 32.7008596,35.41537 32.6974649,35.4150267 32.6951535,35.41537 32.6893062,35.4147692 32.6863445,35.414855 32.6835994,35.415885 32.6807819,35.4146447 32.6797127,35.4112887 32.6782425,35.4079027 32.6780366,35.4044578 32.6784113,35.4053278 32.6765195,35.4042978 32.675219,35.3994055 32.675219,35.3950096 32.674128,35.3960624 32.6723291,35.400414 32.6650352,35.4024095 32.6643813,35.4037828 32.6651038,35.4066152 32.6657541,35.4081602 32.6690778,35.4125376 32.6698003,35.41537 32.6697281,35.4167433 32.66915,35.4166574 32.6667657,35.4198332 32.6664767,35.4229231 32.6639477,35.4252405 32.6635142,35.4308195 32.659829,35.4331369 32.6591064,35.4357977 32.6582393,35.4363127 32.6592509,35.4357977 32.6600458,35.435111 32.6618523,35.4369736 32.6630951,35.4381924 32.6640995,35.4385271 32.6674304,35.4405441 32.6700496,35.4411192 32.6713898,35.4436083 32.6710286,35.4450674 32.6718956,35.4451532 32.675797,35.4466123 32.6781089,35.446269 32.6799872,35.4454107 32.6814321,35.4470415 32.6832382,35.4475565 32.6854776,35.4430075 32.6873558,35.4382868 32.6882226,35.4309912 32.6881504,35.4276438 32.689234))";relation/1383762;8;administrative;yes;;כפר תבור;Kfar Tavor;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.3436198 32.7219473,35.3422465 32.7177591,35.3407016 32.7149427,35.3417315 32.7139317,35.3413882 32.7117652,35.3420749 32.7091653,35.3397574 32.7085875,35.3382125 32.7077209,35.3448214 32.7043264,35.3457656 32.7047598,35.3486838 32.7071431,35.3540912 32.7077931,35.3576102 32.7058431,35.3583827 32.7043986,35.3601851 32.7065653,35.3593268 32.7096708,35.3598418 32.7119818,35.3599276 32.7146538,35.3646483 32.7189867,35.3677382 32.7192033,35.3677382 32.7203587,35.3679099 32.7231027,35.3700557 32.7241136,35.3728022 32.7232471,35.3763213 32.7239692,35.3758063 32.7254855,35.3743472 32.7275795,35.3705707 32.7285182,35.3685965 32.7293846,35.3673949 32.7306843,35.3642192 32.7316951,35.3625026 32.7309009,35.3605285 32.7308287,35.3580394 32.728446,35.3552928 32.7283016,35.3538337 32.7276517,35.3508296 32.7273629,35.349113 32.7266408,35.347053 32.7258466,35.3465381 32.7226694,35.3436198 32.7219473))";relation/1383934;8;administrative;yes;;עין מאהל;Ein Mahil;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"MULTIPOLYGON (((35.3063664 32.7521258,35.3056797 32.7475058,35.3071174 32.7464916,35.306541 32.7440408,35.3083434 32.743752,35.30903 32.741875,35.3123774 32.7408643,35.3146949 32.7388428,35.3167548 32.7376876,35.3180423 32.7351607,35.3192439 32.7342943,35.321733 32.7346553,35.3228488 32.7335723,35.322763 32.7311175,35.3237929 32.7302511,35.3259387 32.7312619,35.3260331 32.7344748,35.3285136 32.7355939,35.3298011 32.7363159,35.3298869 32.7374711,35.3307442 32.7376513,35.3305736 32.7398535,35.3330626 32.7412252,35.3355517 32.7423803,35.3343501 32.7454846,35.3315177 32.7454846,35.3315177 32.7485887,35.3289428 32.7513318,35.3240504 32.7511875,35.3195843 32.7512596,35.3147477 32.755439,35.3129753 32.7545801,35.3128037 32.7521258,35.3081688 32.7533529,35.3063664 32.7521258)),((35.3360767 32.7355,35.3340897 32.732778,35.3407937 32.7301054,35.3439631 32.7343665,35.3426757 32.7338611,35.3398433 32.7345831,35.3372683 32.7341499,35.3360767 32.7355)))";relation/1383935;8;administrative;yes;;משהד;Mashhad;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.3037614 32.7453979,35.2958092 32.7457011,35.2947363 32.7443872,35.2919468 32.7439685,35.2907452 32.7415139,35.2882561 32.74007,35.2851705 32.7384095,35.2844366 32.7352906,35.2845697 32.7318394,35.2813067 32.7299622,35.282165 32.7288792,35.2849975 32.7285182,35.2850833 32.7266408,35.2859416 32.7251245,35.2889457 32.7225972,35.2912631 32.7219473,35.2939238 32.7215863,35.2986445 32.7193477,35.299932 32.7168203,35.3001037 32.7154482,35.3011336 32.7153038,35.3037085 32.716387,35.3067984 32.7140039,35.3074851 32.7128484,35.3100772 32.7132781,35.3122916 32.7140761,35.3130641 32.7125596,35.3144374 32.7130651,35.316154 32.7129207,35.3182998 32.7121985,35.3206172 32.7119096,35.3225913 32.7129929,35.3239646 32.7159537,35.3265395 32.7152316,35.3275695 32.7168925,35.3291144 32.7181201,35.3305736 32.7193477,35.3301444 32.7214419,35.3285994 32.7220917,35.3277411 32.7236803,35.3290286 32.7261354,35.3275695 32.7276517,35.3263678 32.7293846,35.3259387 32.7312619,35.3237929 32.7302511,35.322763 32.7311175,35.3228488 32.7335723,35.321733 32.7346553,35.3192439 32.7342943,35.3180423 32.7351607,35.3167548 32.7376876,35.3146949 32.7388428,35.3123774 32.7408643,35.30903 32.741875,35.3083434 32.743752,35.306541 32.7440408,35.3037614 32.7453979))";relation/1383936;8;administrative;yes;;ריינה;Reine;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.3307442 32.7376513,35.3322902 32.7379764,35.3348651 32.7371101,35.3360767 32.7355,35.3372683 32.7341499,35.3398433 32.7345831,35.3426757 32.7338611,35.3439631 32.7343665,35.3469672 32.7365325,35.3514304 32.7345831,35.3524604 32.7383374,35.3558936 32.7405033,35.3570094 32.7431023,35.3590693 32.7443295,35.3613009 32.7446183,35.364305 32.7474337,35.36585 32.7513318,35.3655925 32.7527033,35.3543487 32.7538583,35.3493404 32.7534721,35.3485422 32.7552153,35.3494563 32.75689,35.3544345 32.7586945,35.3558936 32.758911,35.3543487 32.7604268,35.3510871 32.7612207,35.3527179 32.7620147,35.3547778 32.7615095,35.3567519 32.7612207,35.3581252 32.761726,35.3575244 32.773418,35.3522887 32.7728406,35.3454223 32.7732015,35.3378692 32.7720468,35.329226 32.7707297,35.3277411 32.7644687,35.332891 32.7638913,35.3335776 32.7620147,35.3334918 32.7612929,35.331861 32.760932,35.3305736 32.7595606,35.3303161 32.7586945,35.3276553 32.7567456,35.3289428 32.7513318,35.3315177 32.7485887,35.3315177 32.7454846,35.3343501 32.7454846,35.3355517 32.7423803,35.3330626 32.7412252,35.3305736 32.7398535,35.3307442 32.7376513))";relation/1383937;8;administrative;yes;;כפר כנא;Kfar Kana;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.2713474 32.7096563,35.2726392 32.7125595,35.2746133 32.7145093,35.2734117 32.7168924,35.2723817 32.7186978,35.2693776 32.7202142,35.2665452 32.7231026,35.2692918 32.7257743,35.2666954 32.7266588,35.2631978 32.7296012,35.2566747 32.7311174,35.2566747 32.7278683,35.2562455 32.7264963,35.2535848 32.7244023,35.2567777 32.7210013,35.2539581 32.718445,35.2539338 32.7172449,35.2539281 32.7169646,35.2539281 32.7150871,35.2548722 32.7124873,35.2540139 32.7112596,35.2547864 32.709743,35.2555589 32.7098874,35.2595071 32.709743,35.2631978 32.7110429,35.2674378 32.7110176,35.2713474 32.7096563))";relation/1386835;8;administrative;yes;;עילוט;Ilut;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.2713474 32.7096563,35.2760724 32.7072153,35.2777461 32.70589,35.2809304 32.7067639,35.2822737 32.7049619,35.2823681 32.7035247,35.2810978 32.7014987,35.282308 32.7000578,35.2812523 32.6984507,35.2831105 32.6951318,35.281414 32.6950921,35.2818217 32.6931346,35.2804484 32.6900285,35.2806201 32.6873558,35.2805343 32.6843218,35.2818217 32.6807819,35.2834525 32.6789758,35.2844825 32.6772419,35.2849975 32.6736296,35.2867999 32.6727626,35.2891173 32.6727626,35.2893748 32.6753635,35.2909198 32.6758693,35.2940955 32.676664,35.2976146 32.6770252,35.300447 32.6778199,35.3059444 32.6835271,35.3064551 32.6859833,35.303966 32.6891617,35.3026786 32.6924123,35.3033652 32.6943626,35.3051677 32.6937125,35.3070559 32.6945793,35.3072448 32.696544,35.3089485 32.6975227,35.3095922 32.6990503,35.3091803 32.7010149,35.3093176 32.7020333,35.3111586 32.7023547,35.3125749 32.7033622,35.3133216 32.7052653,35.313137 32.7067351,35.3130169 32.7080892,35.3100943 32.7079845,35.3088241 32.7082517,35.3075108 32.7086309,35.3064294 32.7095156,35.3062062 32.7102847,35.3070216 32.7115449,35.3074851 32.7128484,35.3067984 32.7140039,35.3037085 32.716387,35.3011336 32.7153038,35.3001037 32.7154482,35.299932 32.7168203,35.2986445 32.7193477,35.2939238 32.7215863,35.2912631 32.7219473,35.2889457 32.7225972,35.2859416 32.7251245,35.2850833 32.7266408,35.2849975 32.7285182,35.282165 32.7288792,35.2813067 32.7299622,35.2845697 32.7318394,35.2844366 32.7352906,35.2819947 32.7347997,35.2805356 32.734944,35.2769307 32.7341499,35.2769307 32.7323448,35.2773599 32.7315506,35.2770595 32.7292149,35.2756433 32.7289513,35.2706651 32.726713,35.2692918 32.7257743,35.2665452 32.7231026,35.2693776 32.7202142,35.2723817 32.7186978,35.2734117 32.7168924,35.2746133 32.7145093,35.2726392 32.7125595,35.2713474 32.7096563))";relation/1386836;8;administrative;yes;;נצרת;Nazareth;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.3854194 32.8140393,35.3833594 32.8192328,35.3836169 32.8200984,35.3863635 32.8206754,35.3879085 32.8216131,35.3884234 32.8224065,35.386621 32.8239212,35.3851619 32.8245703,35.3841319 32.8269505,35.3828444 32.8275996,35.3806128 32.8275275,35.380012 32.8268784,35.3804412 32.8252916,35.3570952 32.8209639,35.3563228 32.8195935,35.3574386 32.8167082,35.354692 32.8156983,35.3546061 32.8146885,35.3594157 32.8072556,35.3586402 32.8070419,35.3559794 32.8064648,35.3522887 32.8048055,35.3521171 32.8028576,35.3533187 32.7988175,35.3556361 32.7988175,35.3623309 32.7976631,35.3670559 32.7987417,35.3742614 32.7973024,35.3754415 32.7970174,35.3772654 32.8009819,35.3789821 32.8030741,35.3768363 32.8048055,35.3723731 32.8082683,35.3854194 32.8140393))";relation/1386837;8;administrative;yes;;בועיינה ניג'ידאת;Biina Nujeidat;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"MULTIPOLYGON (((35.3055079 32.7675022,35.3128893 32.7673578,35.3159794 32.7697372,35.3180393 32.769232,35.3193268 32.7737787,35.3184685 32.7755107,35.3216472 32.7778923,35.3225913 32.7762325,35.3248229 32.7761603,35.3236213 32.7748613,35.3228488 32.7731293,35.3219905 32.7709642,35.3238788 32.7702425,35.329226 32.7707297,35.3378692 32.7720468,35.3454223 32.7732015,35.3522887 32.7728406,35.3575244 32.773418,35.3600264 32.7744933,35.3628459 32.7735623,35.3647342 32.7748613,35.3668799 32.7763768,35.3673949 32.7772428,35.3657641 32.7797685,35.3652491 32.780851,35.3672233 32.7815004,35.3661075 32.7827271,35.363275 32.7851084,35.3625884 32.7868402,35.3628459 32.789077,35.37118 32.7906572,35.3729739 32.7878504,35.3750338 32.7884998,35.3767505 32.7882112,35.3761496 32.7906644,35.3782096 32.7944164,35.3782096 32.7969416,35.3754415 32.7970174,35.3742614 32.7973024,35.3670559 32.7987417,35.3623309 32.7976631,35.3556361 32.7988175,35.3533187 32.7988175,35.3509154 32.7978074,35.3490271 32.7975909,35.3453364 32.7975909,35.3436198 32.7984567,35.335699 32.7951306,35.3338021 32.7941854,35.3326304 32.7914603,35.3308839 32.7914364,35.3263649 32.7936226,35.3205284 32.7918188,35.3065981 32.7892862,35.3071387 32.7854714,35.3033621 32.7844612,35.3022463 32.786193,35.3009589 32.7870588,35.2969248 32.7853992,35.2971823 32.7836674,35.2996714 32.7817912,35.3016455 32.7796264,35.3015119 32.7745208,35.3021605 32.7722654,35.3022463 32.7711107,35.3017313 32.7705334,35.3056795 32.7692343,35.3055079 32.7675022)),((35.4892388 32.8327782,35.487123 32.8319272,35.4836941 32.8315666,35.4836083 32.8295472,35.4902129 32.8275277,35.4895606 32.8260708,35.4906936 32.8249673,35.4933887 32.8270229,35.4979334 32.8279136,35.4892388 32.8327782)))";relation/1386838;8;administrative;yes;;מועצה אזורית אל בטוף;Al Batuf Regional Council;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.2371051 32.7929034,35.2371882 32.794998,35.2372768 32.7972324,35.2357318 32.7973045,35.2331569 32.7968716,35.2329852 32.7958615,35.2334144 32.7945628,35.2323844 32.7936249,35.229037 32.7931198,35.2282646 32.793697,35.2273204 32.7962944,35.2250888 32.7973767,35.2223422 32.7972324,35.2202823 32.7981703,35.2185657 32.7974488,35.2167632 32.7996133,35.2157333 32.8000461,35.21539 32.7988196,35.2153041 32.797521,35.2159908 32.7955729,35.2154758 32.7944185,35.2140167 32.7949957,35.2110984 32.7962223,35.2104976 32.79514,35.2103259 32.7938413,35.2097251 32.7928312,35.2139308 32.7920375,35.2141883 32.7906666,35.213845 32.7888627,35.2149608 32.7869145,35.2144458 32.7856878,35.2160766 32.7848941,35.2157333 32.7805645,35.2142742 32.7784718,35.2141025 32.7768841,35.2134158 32.7762346,35.2130725 32.7756573,35.2142742 32.7741418,35.2136733 32.7730593,35.2149608 32.7711107,35.2182224 32.7708221,35.2220847 32.7700282,35.2243163 32.7714716,35.225003 32.7737088,35.2268913 32.7752965,35.2271488 32.7767398,35.2281787 32.7767398,35.2294662 32.7768841,35.2296378 32.7798429,35.2302387 32.7860486,35.2311828 32.7887184,35.2342727 32.7892957,35.2344444 32.7907388,35.2369335 32.791316,35.2371051 32.7929034))";relation/1386839;8;administrative;yes;;ביר אל מכסור;Bir Al Maksur;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.3575244 32.773418,35.3581252 32.761726,35.3607001 32.7599215,35.3728881 32.7620869,35.3740039 32.7615095,35.3751197 32.7614373,35.3766646 32.7594163,35.3791537 32.7586945,35.3803553 32.7572509,35.3788962 32.7568178,35.3770938 32.7558794,35.3751197 32.7547967,35.3766646 32.7517649,35.3808703 32.7451958,35.3827586 32.7468562,35.3842177 32.7488053,35.3838744 32.7517649,35.3867068 32.7528477,35.3868785 32.7546523,35.3879943 32.7551576,35.3865352 32.7561681,35.3869643 32.7579727,35.3861918 32.7630252,35.3831878 32.7640356,35.3806987 32.7656235,35.3795442 32.7656127,35.3866811 32.7694955,35.391504 32.7713201,35.4008646 32.7748613,35.4037828 32.7761603,35.4067011 32.7761603,35.4071026 32.7796625,35.4073877 32.7821499,35.4063578 32.7868402,35.404212 32.7870567,35.4014654 32.7872731,35.3999205 32.7861908,35.3990621 32.7862629,35.3999205 32.7871288,35.4005213 32.7883555,35.4008646 32.7921075,35.4012937 32.7936949,35.4003496 32.7949936,35.3999205 32.7965087,35.397985 32.7967865,35.3975215 32.7975188,35.3971782 32.8004047,35.3953757 32.801559,35.3952041 32.8008376,35.3958907 32.7998997,35.3953757 32.7982403,35.3947749 32.7970138,35.3926291 32.7970138,35.390655 32.7971581,35.3898826 32.7975188,35.3891959 32.7964366,35.3885093 32.79521,35.3874793 32.7944885,35.3885951 32.7931176,35.3897967 32.7923961,35.3913417 32.7917467,35.3922858 32.7901594,35.3915992 32.7888606,35.3915133 32.7868402,35.3878226 32.7843868,35.3842177 32.7833766,35.3828444 32.7842425,35.3829303 32.7861186,35.381042 32.7869124,35.3785901 32.7872068,35.3780379 32.7872731,35.3767505 32.7882112,35.3750338 32.7884998,35.3729739 32.7878504,35.37118 32.7906572,35.3628459 32.789077,35.3625884 32.7868402,35.363275 32.7851084,35.3661075 32.7827271,35.3672233 32.7815004,35.3652491 32.780851,35.3657641 32.7797685,35.3673949 32.7772428,35.3668799 32.7763768,35.3647342 32.7748613,35.3628459 32.7735623,35.3600264 32.7744933,35.3575244 32.773418))";relation/1386840;8;administrative;yes;;טורעאן;Turan;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.2372768 32.7972324,35.2371882 32.794998,35.2371051 32.7929034,35.2421691 32.7919654,35.2440574 32.7923261,35.2458598 32.7937692,35.2484348 32.7934084,35.2505805 32.7952122,35.2551296 32.7949957,35.2647426 32.7939856,35.2656867 32.7929755,35.2671416 32.7930477,35.2680857 32.7921097,35.2725489 32.7948514,35.2722056 32.796078,35.2756388 32.7975931,35.2777846 32.7988918,35.2792437 32.798026,35.2845652 32.7958615,35.2843935 32.8074769,35.2866251 32.8076933,35.2869685 32.8095689,35.2866251 32.8128873,35.2838786 32.8132479,35.2843077 32.8157005,35.2843077 32.8165661,35.2740939 32.817071,35.2556445 32.8206776,35.2548721 32.820317,35.2532413 32.8160612,35.2497222 32.8158448,35.2476623 32.81433,35.2455165 32.8142578,35.2437141 32.8131037,35.2409675 32.8134643,35.2400234 32.8139693,35.2372768 32.8150513,35.2367618 32.8123823,35.2374484 32.8101461,35.2383067 32.8083426,35.2397659 32.8067555,35.2371051 32.804447,35.2387359 32.8027877,35.2375343 32.8024269,35.236676 32.8016333,35.2399375 32.8009119,35.2394225 32.7991082,35.2391651 32.7967995,35.2381351 32.7970159,35.2372768 32.7972324))";relation/1386841;8;administrative;yes;;כפר מנדא;Kfar Manda;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((35.203202 32.8296212,35.1998546 32.8313521,35.1995971 32.8327224,35.1973655 32.8331552,35.1931598 32.8337321,35.1916149 32.8349581,35.1918723 32.8362562,35.1943614 32.8365447,35.1948764 32.8374101,35.1939323 32.8393572,35.1924732 32.8407995,35.1901557 32.8395014,35.1904991 32.8378428,35.1896407 32.8365447,35.1889427 32.8368751,35.1835468 32.8394293,35.1812293 32.8384918,35.1806285 32.8391409,35.1783111 32.8384197,35.1764228 32.8392851,35.174792 32.8378428,35.1723029 32.8385639,35.1698139 32.840511,35.165694 32.8423139,35.1614024 32.8450505,35.1596858 32.8463484,35.1565101 32.8469253,35.1528194 32.8489443,35.1503303 32.8493048,35.1478412 32.8488001,35.1450088 32.848728,35.1384857 32.8495933,35.1528194 32.8348139,35.1595785 32.8313702,35.1603725 32.8316406,35.1620891 32.8299097,35.1635482 32.8298376,35.166209 32.8296212,35.1668956 32.8274575,35.1670673 32.8250774,35.1689556 32.8240676,35.1721313 32.8232742,35.1749637 32.8229857,35.1769378 32.8220481,35.1771953 32.8176481,35.1788261 32.8169268,35.1805427 32.8159169,35.1834609 32.8151234,35.1853492 32.8133201,35.1866367 32.8114445,35.1874091 32.8121659,35.1884391 32.8126709,35.1922157 32.8120216,35.1944473 32.8114445,35.1929881 32.8079819,35.1942756 32.8069719,35.1947906 32.8056012,35.1959064 32.8050241,35.2011421 32.8077655,35.2026012 32.8078376,35.203202 32.8091361,35.2030303 32.8116609,35.2020004 32.8128151,35.2038028 32.8144021,35.2040603 32.8157005,35.2062919 32.8167825,35.2062061 32.8190186,35.207236 32.8204612,35.2089527 32.8205333,35.2102401 32.8220481,35.2099034 32.8254437,35.2098968 32.8255102,35.2074077 32.825438,35.2056911 32.8250053,35.2040603 32.8253659,35.203202 32.8268805,35.2029866 32.8276767,35.2027728 32.8284673,35.203202 32.8296212))";relation/1386842;8;administrative;yes;;אעבלין;Ibilin;;;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
